,dist,vel,acc,jerk,time
67,19.72438392701631,5.529920416284053,-0.5151515151515151,-0.3,3.3838383838383836
68,20.003009381644212,5.503520048974594,-0.5303030303030303,-0.3,3.4343434343434343
69,20.28028216044745,5.476354453627181,-0.5454545454545454,-0.3,3.484848484848485
70,20.556163615545312,5.4484236302418125,-0.5606060606060606,-0.3,3.5353535353535355
71,20.83061509905709,5.419727578818487,-0.5757575757575757,-0.3,3.5858585858585856
72,21.103597963102093,5.390266299357209,-0.5909090909090908,-0.3,3.6363636363636362
73,21.37507355979961,5.360039791857973,-0.606060606060606,-0.3,3.686868686868687
74,21.645003241268927,5.329048056320783,-0.6212121212121211,-0.3,3.7373737373737375
75,21.91334835962935,5.297291092745638,-0.6363636363636362,-0.3,3.7878787878787876
76,22.180070267000172,5.264768901132538,-0.6515151515151514,-0.3,3.8383838383838382
77,22.445130315500684,5.231481481481482,-0.6666666666666665,-0.3,3.888888888888889
78,22.708489857250186,5.19742883379247,-0.6818181818181819,-0.3,3.9393939393939394
79,22.970110244367973,5.162610958065503,-0.6969696969696968,-0.3,3.9898989898989896
80,23.229952828973335,5.127027854300582,-0.7121212121212122,-0.3,4.040404040404041
81,23.487978963185576,5.0906795224977035,-0.7272727272727273,-0.3,4.090909090909091
82,23.744149999123977,5.053565962656872,-0.7424242424242422,-0.3,4.141414141414141
83,23.998427288907852,5.015687174778083,-0.7575757575757576,-0.3,4.191919191919192
84,24.250772184656483,4.97704315886134,-0.7727272727272727,-0.3,4.242424242424242
85,24.501146038489168,4.937633914906643,-0.7878787878787878,-0.3,4.292929292929293
86,24.7495102025252,4.897459442913988,-0.803030303030303,-0.3,4.343434343434343
87,24.995826028883876,4.85651974288338,-0.8181818181818181,-0.3,4.393939393939394
88,25.2400548696845,4.814814814814815,-0.8333333333333333,-0.3,4.444444444444445
89,25.482158077046353,4.772344658708295,-0.8484848484848484,-0.3,4.494949494949495
90,25.722097003088734,4.72910927456382,-0.8636363636363635,-0.3,4.545454545454545
91,25.95983299993095,4.685108662381389,-0.8787878787878787,-0.3,4.595959595959596
92,26.19532741969228,4.640342822161005,-0.8939393939393938,-0.3,4.646464646464646
93,26.42854161449203,4.594811753902663,-0.9090909090909092,-0.3,4.696969696969697
94,26.659436936449485,4.548515457606367,-0.9242424242424241,-0.3,4.747474747474747
95,26.88797473768395,4.501453933272115,-0.9393939393939392,-0.3,4.797979797979798
96,27.11411637031471,4.4536271808999075,-0.9545454545454546,-0.3,4.848484848484849
97,27.33782318646108,4.405035200489747,-0.9696969696969695,-0.3,4.898989898989899
98,27.559056538242338,4.355677992041629,-0.9848484848484849,-0.3,4.94949494949495
99,27.77777777777778,4.305555555555555,-1.0,-0.3,5.0
100,27.77777777777778,4.305555555555555,-1.0,0.0,5.0
101,27.892189013529737,4.278900112233446,-1.0,0.0,5.02665544332211
102,28.005889736622997,4.252244668911335,-1.0,0.0,5.05331088664422
103,28.118879947057557,4.225589225589226,-1.0,0.0,5.07996632996633
104,28.23115964483342,4.198933782267115,-1.0,0.0,5.10662177328844
105,28.342728829950588,4.172278338945006,-1.0,0.0,5.13327721661055
106,28.45358750240905,4.145622895622895,-1.0,0.0,5.15993265993266
107,28.56373566220882,4.118967452300786,-1.0,0.0,5.18658810325477
108,28.673173309349888,4.092312008978675,-1.0,0.0,5.21324354657688
109,28.781900443832264,4.065656565656566,-1.0,0.0,5.23989898989899
110,28.889917065655936,4.039001122334455,-1.0,0.0,5.2665544332211
111,28.997223174820913,4.012345679012346,-1.0,0.0,5.29320987654321
112,29.103818771327187,3.9856902356902353,-1.0,0.0,5.31986531986532
113,29.20970385517477,3.9590347923681257,-1.0,0.0,5.34652076318743
114,29.314878426363652,3.9323793490460157,-1.0,0.0,5.37317620650954
115,29.419342484893832,3.9057239057239057,-1.0,0.0,5.39983164983165
116,29.523096030765316,3.8790684624017957,-1.0,0.0,5.42648709315376
117,29.6261390639781,3.8524130190796857,-1.0,0.0,5.45314253647587
118,29.72847158453219,3.8257575757575757,-1.0,0.0,5.47979797979798
119,29.83009359242758,3.7991021324354657,-1.0,0.0,5.50645342312009
120,29.931005087664275,3.7724466891133557,-1.0,0.0,5.5331088664422
121,30.031206070242266,3.7457912457912457,-1.0,0.0,5.55976430976431
122,30.130696540161562,3.7191358024691357,-1.0,0.0,5.586419753086419
123,30.22947649742216,3.6924803591470257,-1.0,0.0,5.61307519640853
124,30.327545942024056,3.6658249158249157,-1.0,0.0,5.63973063973064
