%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1576563449368898000,399,1576563449368898000,base_link,5.22050482956,0.0,0.0,0.00478864207683,0.00724935400412,0.00724761262803
1576563449469099000,400,1576563449469099000,base_link,5.00373726925,0.0,0.0,0.0110197601777,0.00968503962564,0.0226900368302
1576563449569281000,401,1576563449569281000,base_link,5.05428855484,0.0,0.0,-0.00207828257339,0.00881909244025,-0.0003987738602
1576563449669478000,402,1576563449669478000,base_link,4.86669311067,0.0,0.0,-0.00878995009885,0.0129489397704,0.0138703218778
1576563449769669000,403,1576563449769669000,base_link,5.06306610776,0.0,0.0,-0.0123858581737,0.0140735002451,0.000421032722425
1576563449869907000,404,1576563449869907000,base_link,4.49883047754,0.0,0.0,0.00215381776719,0.019971506299,0.0270981787331
1576563449970086000,405,1576563449970086000,base_link,5.16976909422,0.0,0.0,0.00154068641267,0.00865041381257,0.00564315240176
1576563450070268000,406,1576563450070268000,base_link,4.68238614436,0.0,0.0,0.00263484919856,0.00408342099032,0.00734464829397
1576563450170454000,407,1576563450170454000,base_link,5.02510683212,0.0,0.0,-0.00735030327847,-0.00453747328329,0.00616130134334
1576563450270651000,408,1576563450270651000,base_link,5.03434717706,0.0,0.0,-0.00639675159494,-0.0148390793146,0.00772512659957
1576563450370844000,409,1576563450370844000,base_link,4.95800417707,0.0,0.0,-0.014593894001,-0.00827058909919,0.00553473976789
1576563450471040000,410,1576563450471040000,base_link,5.27387901245,0.0,0.0,0.00896849710079,-0.00193316507592,0.0134675763053
1576563450571289000,411,1576563450571289000,base_link,4.80735090221,0.0,0.0,0.00475040683757,0.000701222138393,0.0127221333931
1576563450671421000,412,1576563450671421000,base_link,4.76620026439,0.0,0.0,-0.00233987509452,-0.00219872250631,0.0111869580144
1576563450771649000,413,1576563450771649000,base_link,5.16628924235,0.0,0.0,-0.00661434668305,-0.00671519374814,-0.00494612336902
1576563450871827000,414,1576563450871827000,base_link,4.86274197318,0.0,0.0,-0.0122698853342,-0.00583509315918,0.0108631753906
1576563450972016000,415,1576563450972016000,base_link,4.96503740092,0.0,0.0,-0.00715075086653,0.0167342515201,-0.00813977860826
1576563451072252000,416,1576563451072252000,base_link,5.28801486017,0.0,0.0,0.000144881551667,0.00905517455617,0.00794354335097
1576563451172413000,417,1576563451172413000,base_link,4.75144649047,0.0,0.0,0.00600279906015,0.000810425007763,-0.00415787981431
1576563451272610000,418,1576563451272610000,base_link,4.55249030318,0.0,0.0,0.00951393448706,-0.0110323840398,-0.00708528460537
1576563451372798000,419,1576563451372798000,base_link,4.88751376141,0.0,0.0,-0.00303332234436,-0.00629524442495,-0.00721673723546
1576563451473021000,420,1576563451473021000,base_link,5.07921398463,0.0,0.0,-0.00682731099478,0.00923353376074,-0.0152599902889
1576563451573305000,421,1576563451573305000,base_link,4.89153035166,0.0,0.0,-0.00785887848004,0.00551287020488,0.00343367795521
1576563451673411000,422,1576563451673411000,base_link,4.93918909539,0.0,0.0,-0.000987379782286,0.00198414526276,-0.00721142916933
1576563451773609000,423,1576563451773609000,base_link,4.4583007424,0.0,0.0,0.0132425912712,0.00198639641928,-0.00256715826218
1576563451873812000,424,1576563451873812000,base_link,4.65308166534,0.0,0.0,0.00837519396225,0.0116081076305,-0.00470249345171
1576563451973996000,425,1576563451973996000,base_link,4.75352848763,0.0,0.0,-0.00491610248501,0.00709634918988,-0.00649036317097
1576563452074180000,426,1576563452074180000,base_link,5.13729793835,0.0,0.0,-0.0107569518894,0.00246672945323,-0.0131648526633
1576563452174361000,427,1576563452174361000,base_link,4.51014831999,0.0,0.0,-0.00755617599998,-0.00963613540077,-0.0057669236361
1576563452274579000,428,1576563452274579000,base_link,4.84452358707,0.0,0.0,0.00324978079975,-0.00513821927601,-0.00166303825599
1576563452374770000,429,1576563452374770000,base_link,4.12655902392,0.0,0.0,0.00406590345779,0.00435016564139,-0.00801131361823
1576563452474964000,430,1576563452474964000,base_link,4.87363107558,0.0,0.0,0.00901326057098,-0.00860928687152,-0.000587240693434
1576563452575159000,431,1576563452575159000,base_link,4.21924060336,0.0,0.0,-0.000233067244683,-0.00711214635011,-0.00153655955183
1576563452675368000,432,1576563452675368000,base_link,5.31235327468,0.0,0.0,-0.00828533068998,-0.00398190460628,-0.0190078173756
1576563452775583000,433,1576563452775583000,base_link,4.7275225912,0.0,0.0,-0.0014055451084,0.00370573790657,-0.000879280906562
1576563452875773000,434,1576563452875773000,base_link,4.77097301985,0.0,0.0,-0.000871571128941,0.00667202407356,-0.0112843519059
1576563452975964000,435,1576563452975964000,base_link,4.16926394261,0.0,0.0,0.00101874499302,-0.00171399690358,-0.0131992920697
1576563453076175000,436,1576563453076175000,base_link,4.71288813414,0.0,0.0,0.00581707650931,-0.00835076273649,0.00779038059021
1576563453176358000,437,1576563453176358000,base_link,4.89250965177,0.0,0.0,0.00180384620914,-0.00119716879921,-0.0032032614275
1576563453276587000,438,1576563453276587000,base_link,4.54820126744,0.0,0.0,0.00364080988508,0.00765078454625,-0.00600687598516
1576563453376736000,439,1576563453376736000,base_link,4.61974727038,0.0,0.0,-0.00121006115348,0.0112779287689,-0.0111352296996
1576563453476940000,440,1576563453476940000,base_link,4.9720402992,0.0,0.0,0.00154652342102,0.00313801646506,-0.014719591925
1576563453577121000,441,1576563453577121000,base_link,4.1832830792,0.0,0.0,-0.00550384780002,-0.00203975574426,0.000117103655428
1576563453677318000,442,1576563453677318000,base_link,4.47957296767,0.0,0.0,0.00530707747405,0.003772581633,-0.00118977281116
1576563453777519000,443,1576563453777519000,base_link,4.80412945513,0.0,0.0,-0.00502089298805,-0.00137577658742,0.0010306533442
1576563453877697000,444,1576563453877697000,base_link,5.00762896948,0.0,0.0,0.000100022261977,-0.015856178292,-0.00944713038166
1576563453977914000,445,1576563453977914000,base_link,4.59863577161,0.0,0.0,-0.0051278417497,-0.0115402070014,-0.0181524788606
1576563454078114000,446,1576563454078114000,base_link,5.03539770101,0.0,0.0,-0.000814030688016,0.0030956186816,0.00307048779956
1576563454178308000,447,1576563454178308000,base_link,4.72807722411,0.0,0.0,-0.0046415134667,0.0026024919417,-0.00302124186321
1576563454278497000,448,1576563454278497000,base_link,4.54436419125,0.0,0.0,-0.000832532233461,0.00621664601258,-0.00531443401341
1576563454378706000,449,1576563454378706000,base_link,4.45641631271,0.0,0.0,0.00193825572674,-0.000382512617128,-0.00947344320819
1576563454478880000,450,1576563454478880000,base_link,4.96929642703,0.0,0.0,0.0092476236318,0.0114744801738,-0.000459954777298
1576563454579100000,451,1576563454579100000,base_link,4.5008112669,0.0,0.0,0.0102941429345,0.0130885935092,0.000191138616638
1576563454679287000,452,1576563454679287000,base_link,4.85674168065,0.0,0.0,0.00462968214816,0.00674345508223,-0.0177100022934
1576563454779478000,453,1576563454779478000,base_link,4.38148153768,0.0,0.0,0.00303791922837,-0.0035944531267,-0.00224831667387
1576563454879682000,454,1576563454879682000,base_link,4.75274896811,0.0,0.0,0.00171854723083,-0.00360545978216,-0.000708384161827
1576563454979888000,455,1576563454979888000,base_link,4.14387336693,0.0,0.0,0.019533586233,-0.00245084631269,-0.00213080301835
1576563455080068000,456,1576563455080068000,base_link,5.00014232146,0.0,0.0,0.012931755714,-0.00482494464842,0.00474559822764
1576563455180258000,457,1576563455180258000,base_link,4.8641315049,0.0,0.0,0.000626056282673,-0.0202586820261,0.00160129117875
1576563455280448000,458,1576563455280448000,base_link,5.06729338314,0.0,0.0,-0.00690113607813,-0.0261675477781,-0.00928642512107
1576563455380641000,459,1576563455380641000,base_link,4.4507379945,0.0,0.0,0.0162056745815,-0.00140317840535,0.000206408583165
1576563455480870000,460,1576563455480870000,base_link,4.80387343522,0.0,0.0,0.00159576944544,-0.00350718728227,0.0119474478245
1576563455581088000,461,1576563455581088000,base_link,4.47079107337,0.0,0.0,0.0170062560339,-0.0300492783808,0.0112232946793
1576563455681231000,462,1576563455681231000,base_link,4.87499747372,0.0,0.0,0.010078951061,-0.0329450936912,0.0225715358096
1576563455781430000,463,1576563455781430000,base_link,4.71732573091,0.0,0.0,0.0222437251492,-0.00630137600017,0.0626672775017
1576563455881662000,464,1576563455881662000,base_link,4.43434386336,0.0,0.0,0.0214461019786,-0.00163302075458,0.0673796728363
1576563455981853000,465,1576563455981853000,base_link,5.06627893167,0.0,0.0,-0.0192440116807,-0.0151178100895,0.0724362968967
1576563456082012000,466,1576563456082012000,base_link,4.43003403386,0.0,0.0,-0.0181297844494,-0.0229174393591,0.114267306254
1576563456182228000,467,1576563456182228000,base_link,4.88449132196,0.0,0.0,-0.0262196826978,-0.0153262732803,0.117477720998
1576563456282441000,468,1576563456282441000,base_link,4.51028105226,0.0,0.0,-0.0283121057175,-0.0147360576938,0.122464908159
1576563456382611000,469,1576563456382611000,base_link,4.01567997113,0.0,0.0,-0.0347355556879,-0.0157894688327,0.0978217916737
1576563456482862000,470,1576563456482862000,base_link,5.04537452041,0.0,0.0,-0.0277158140328,-0.0065166942309,0.0989183980408
1576563456583024000,471,1576563456583024000,base_link,4.47222034502,0.0,0.0,-0.0350974959189,0.000485883236763,0.0550477796482
1576563456683211000,472,1576563456683211000,base_link,4.80436701407,0.0,0.0,0.0124414791939,0.0284245814109,0.00299527393203
1576563456783426000,473,1576563456783426000,base_link,4.74445182849,0.0,0.0,-0.00831182623226,0.0453602117131,-0.0298859252951
1576563456883623000,474,1576563456883623000,base_link,4.62114417048,0.0,0.0,-0.0110819383734,0.056920489007,-0.08422394296
1576563456983819000,475,1576563456983819000,base_link,4.29131874218,0.0,0.0,-0.00732073859793,0.0495319618512,-0.116611846457
1576563457083995000,476,1576563457083995000,base_link,4.92600480939,0.0,0.0,-0.0208193613126,0.0333137247148,-0.161731612245
1576563457184204000,477,1576563457184204000,base_link,4.3077623311,0.0,0.0,0.016475855344,0.0280561330743,-0.176405901513
1576563457284381000,478,1576563457284381000,base_link,5.52182722312,0.0,0.0,0.0526140072151,0.0309379404346,-0.189815203855
1576563457384591000,479,1576563457384591000,base_link,3.98931516746,0.0,0.0,0.0586099864514,0.0101997439783,-0.180053755238
1576563457484771000,480,1576563457484771000,base_link,4.76855655598,0.0,0.0,0.0656864376369,0.0140294715924,-0.134717127459
1576563457584975000,481,1576563457584975000,base_link,5.06167357892,0.0,0.0,0.0147194835926,-0.0119958801766,-0.0782005771407
1576563457685163000,482,1576563457685163000,base_link,3.82192519438,0.0,0.0,0.00435417880648,0.00434971030172,-0.0365068208319
1576563457785351000,483,1576563457785351000,base_link,4.1052948807,0.0,0.0,-0.00907379654268,0.00302528901377,0.0109481586769
1576563457885622000,484,1576563457885622000,base_link,3.96991563794,0.0,0.0,-0.00745860047836,-0.0206077984241,0.0402545961505
1576563457985785000,485,1576563457985785000,base_link,5.6335684393,0.0,0.0,0.014768189618,-0.0335950129839,0.111936069598
1576563458085948000,486,1576563458085948000,base_link,4.4299459355,0.0,0.0,0.0170572190995,-0.025287134134,0.12814373487
1576563458186149000,487,1576563458186149000,base_link,4.45025596844,0.0,0.0,-0.00774853974577,-0.00544178739223,0.147071201812
1576563458286353000,488,1576563458286353000,base_link,5.09893157934,0.0,0.0,-0.0156342384172,0.0109263203169,0.177834181938
1576563458386549000,489,1576563458386549000,base_link,3.8985374496,0.0,0.0,-0.0617236528978,-0.0275581023975,0.142031412471
1576563458486762000,490,1576563458486762000,base_link,5.0994762786,0.0,0.0,-0.075803689055,-0.0293665772668,0.120600132739
1576563458586925000,491,1576563458586925000,base_link,4.69888933784,0.0,0.0,-0.055200170615,-0.0250296442644,0.0887696355298
1576563458687171000,492,1576563458687171000,base_link,5.62616484172,0.0,0.0,-0.00285241172317,-0.00115033172969,0.0657788851889
1576563458787329000,493,1576563458787329000,base_link,4.24254001362,0.0,0.0,-0.0132070391423,-0.0177065509936,-0.00436296122558
1576563458887544000,494,1576563458887544000,base_link,4.77688811928,0.0,0.0,-0.00522127701321,-0.00514531806853,-0.0225193320177
1576563458987727000,495,1576563458987727000,base_link,4.07433923791,0.0,0.0,-0.0170669845505,-0.000822232291944,-0.0858984398617
1576563459087921000,496,1576563459087921000,base_link,5.15243753285,0.0,0.0,-0.0223414360087,0.00755939654234,-0.143956482846
1576563459188107000,497,1576563459188107000,base_link,4.53886101191,0.0,0.0,-0.015428501621,0.0129283062854,-0.154976823539
1576563459288314000,498,1576563459288314000,base_link,5.04850452209,0.0,0.0,0.0250923229811,-0.000627750728698,-0.183624187903
1576563459388529000,499,1576563459388529000,base_link,4.23031293827,0.0,0.0,0.0651660894026,0.00955464354056,-0.192115660571
1576563459488723000,500,1576563459488723000,base_link,4.96365896458,0.0,0.0,0.086943303824,0.00651070820765,-0.17941012504
1576563459588881000,501,1576563459588881000,base_link,4.27902953986,0.0,0.0,0.0739593387027,0.00946748077601,-0.113477917027
1576563459689122000,502,1576563459689122000,base_link,4.63547495146,0.0,0.0,0.041025085793,0.0129627121608,-0.0876250094824
1576563459789309000,503,1576563459789309000,base_link,4.44467132633,0.0,0.0,0.0166308499267,0.00950417227343,-0.0249432532181
1576563459889523000,504,1576563459889523000,base_link,4.49668404432,0.0,0.0,-0.00930225282611,-0.00671937654333,0.0193939277025
1576563459989706000,505,1576563459989706000,base_link,4.58411923896,0.0,0.0,-0.00104450850346,-0.00476511503809,0.0524845276961
1576563460089909000,506,1576563460089909000,base_link,4.51768833185,0.0,0.0,0.0133688139513,-0.000119015307236,0.104250955339
1576563460190072000,507,1576563460190072000,base_link,4.89110420333,0.0,0.0,0.0204246767215,0.00408953516903,0.141213246608
1576563460290259000,508,1576563460290259000,base_link,4.0230397731,0.0,0.0,-0.020539199373,-0.00983143250636,0.154419800357
1576563460390487000,509,1576563460390487000,base_link,4.33497701847,0.0,0.0,-0.0169105771921,-0.00108145627493,0.182604400979
1576563460490667000,510,1576563460490667000,base_link,4.30365934181,0.0,0.0,-0.0190769015462,-0.00105676305098,0.180412874726
1576563460590866000,511,1576563460590866000,base_link,4.05851407485,0.0,0.0,-0.0722796563484,-0.014896418489,0.169968142214
1576563460691053000,512,1576563460691053000,base_link,4.59355401009,0.0,0.0,-0.0652028957414,-0.027050636797,0.140458414814
1576563460791288000,513,1576563460791288000,base_link,4.52324900039,0.0,0.0,-0.0408514084812,-0.0114610000865,0.0913226674051
1576563460891494000,514,1576563460891494000,base_link,4.62199334947,0.0,0.0,-0.0289475957289,-0.0056142060771,0.0506755998902
1576563460991703000,515,1576563460991703000,base_link,3.97351439647,0.0,0.0,-0.0183127880895,0.00331422813305,0.000448173264094
1576563461091879000,516,1576563461091879000,base_link,4.34768600054,0.0,0.0,-0.00399301955802,0.0040537677133,-0.0365011133655
1576563461192040000,517,1576563461192040000,base_link,3.93937811644,0.0,0.0,-0.0108004788129,0.00700506503526,-0.0863021121006
1576563461292238000,518,1576563461292238000,base_link,4.12519702918,0.0,0.0,-0.00632153207671,0.0131485089304,-0.116207794341
1576563461392448000,519,1576563461392448000,base_link,4.1105517402,0.0,0.0,-0.00528792210287,0.0149583986397,-0.122048751973
1576563461492603000,520,1576563461492603000,base_link,4.72583097868,0.0,0.0,-0.000104670247393,0.00890948783118,-0.142292288759
1576563461592823000,521,1576563461592823000,base_link,4.11769854414,0.0,0.0,0.00681456406493,0.000925889318538,-0.166114272008
1576563461693023000,522,1576563461693023000,base_link,3.71670766397,0.0,0.0,0.0228001949069,0.00337129872631,-0.187060912135
1576563461793204000,523,1576563461793204000,base_link,4.23376669345,0.0,0.0,0.0485905173499,0.00607899786563,-0.160229038464
1576563461893438000,524,1576563461893438000,base_link,3.52983341995,0.0,0.0,0.0375290527637,-0.00915731352828,-0.14776923569
1576563461993602000,525,1576563461993602000,base_link,3.93494794376,0.0,0.0,0.04037173361,0.00334674744362,-0.11203338045
1576563462093811000,526,1576563462093811000,base_link,4.21304046448,0.0,0.0,0.0198719465231,0.00332222717217,-0.0808886143592
1576563462193984000,527,1576563462193984000,base_link,3.53510302343,0.0,0.0,0.00947002463764,0.00301204320022,-0.0552606572803
1576563462294214000,528,1576563462294214000,base_link,3.87864860951,0.0,0.0,0.0123628100239,0.00166687029838,-0.00875752105927
1576563462394391000,529,1576563462394391000,base_link,3.49787464851,0.0,0.0,0.0146144612741,-0.00449328926473,0.0145776376893
1576563462494596000,530,1576563462494596000,base_link,3.97329104167,0.0,0.0,0.0135768217727,0.00196530060605,0.0452773663033
1576563462594789000,531,1576563462594789000,base_link,3.89386689955,0.0,0.0,0.00475226782303,0.00581890657659,0.0526810195297
1576563462694998000,532,1576563462694998000,base_link,3.94102993431,0.0,0.0,0.00123500783289,0.00373938760404,0.0755333750253
1576563462795215000,533,1576563462795215000,base_link,3.64027423072,0.0,0.0,-0.0167875914487,0.00319987790373,0.0832793614212
1576563462895368000,534,1576563462895368000,base_link,3.7879253786,0.0,0.0,-0.0296460277188,-0.0107752377866,0.0746676763412
1576563462995608000,535,1576563462995608000,base_link,3.29871297806,0.0,0.0,-0.0138607925071,-0.00733533502296,0.0551899560474
1576563463095771000,536,1576563463095771000,base_link,3.97317538965,0.0,0.0,-0.00513837990335,0.000540141191359,0.0527832442553
1576563463195953000,537,1576563463195953000,base_link,3.83899557084,0.0,0.0,0.0338301764367,0.011683786285,0.0502358449738
1576563463296194000,538,1576563463296194000,base_link,3.71916427543,0.0,0.0,0.0240830244417,-0.00655164462319,0.0516274380365
1576563463396354000,539,1576563463396354000,base_link,3.28069882338,0.0,0.0,-0.00071432959946,-0.00603786840178,0.0479267295949
1576563463496550000,540,1576563463496550000,base_link,3.52284830025,0.0,0.0,-0.0120811707752,-0.000994443036687,0.0597231987864
1576563463596735000,541,1576563463596735000,base_link,3.41458326659,0.0,0.0,-0.0339719209395,-0.0045248228915,0.0550603958025
1576563463696927000,542,1576563463696927000,base_link,4.25206064754,0.0,0.0,-0.0208105524682,-0.00246599681315,0.0554298863285
1576563463797150000,543,1576563463797150000,base_link,3.41561936311,0.0,0.0,-0.00051392517832,-0.00255580883777,0.0403259611378
1576563463897335000,544,1576563463897335000,base_link,3.77243653832,0.0,0.0,-0.00272657361369,-0.00920505341474,0.0346525714224
1576563463997552000,545,1576563463997552000,base_link,3.23406205593,0.0,0.0,-0.0175106795754,-0.00776926986405,0.032180822644
1576563464097716000,546,1576563464097716000,base_link,3.061935042,0.0,0.0,-0.0499597789653,0.0167012387455,-0.0062089594428
1576563464197913000,547,1576563464197913000,base_link,3.56338304332,0.0,0.0,-0.0561259311489,0.0240805957684,-0.0700795514391
1576563464298132000,548,1576563464298132000,base_link,3.1545805589,0.0,0.0,-0.0444099624223,0.0158525441349,-0.152438965242
1576563464398304000,549,1576563464398304000,base_link,3.29704815745,0.0,0.0,0.0129116445571,0.0137512112324,-0.200202532483
1576563464498497000,550,1576563464498497000,base_link,4.2961992465,0.0,0.0,0.066720705946,-0.016057116489,-0.255347550248
1576563464598720000,551,1576563464598720000,base_link,3.706303453,0.0,0.0,0.0940464579357,-0.0295795863083,-0.28869351517
1576563464698925000,552,1576563464698925000,base_link,2.97762956325,0.0,0.0,0.107918922185,-0.0106215456938,-0.253935885612
1576563464799104000,553,1576563464799104000,base_link,3.02328194119,0.0,0.0,0.0545554093914,0.00904820343721,-0.211493628568
1576563464899316000,554,1576563464899316000,base_link,3.05461930669,0.0,0.0,-0.0084248583493,0.0191399046084,-0.163550356929
1576563464999492000,555,1576563464999492000,base_link,3.80921803479,0.0,0.0,-0.0279852090993,-0.00811520205259,-0.111818686286
1576563465099672000,556,1576563465099672000,base_link,3.64571368283,0.0,0.0,-0.0050942933552,-0.0225825726463,-0.0839283214491
1576563465199884000,557,1576563465199884000,base_link,4.02459318224,0.0,0.0,0.0514154691171,-0.0217345101748,-0.0362478658719
1576563465300058000,558,1576563465300058000,base_link,4.09409941379,0.0,0.0,0.0639079499237,-0.00826297852759,0.0159986238437
1576563465400264000,559,1576563465400264000,base_link,4.04726137076,0.0,0.0,0.0763748659449,0.00976071117232,0.074973040127
1576563465500481000,560,1576563465500481000,base_link,3.70179770141,0.0,0.0,0.0338508442902,0.0264729867078,0.121543172947
1576563465600660000,561,1576563465600660000,base_link,3.43474238096,0.0,0.0,-0.0161713608865,0.0173432757544,0.181034918648
1576563465700870000,562,1576563465700870000,base_link,4.39243938091,0.0,0.0,-0.0180552708915,0.0141736651191,0.237048411085
1576563465801104000,563,1576563465801104000,base_link,4.01509118886,0.0,0.0,-0.0159305396345,0.0133007766418,0.258654935164
1576563465901281000,564,1576563465901281000,base_link,4.25575972242,0.0,0.0,-0.00341055844649,0.00824940653788,0.257994380368
1576563466001487000,565,1576563466001487000,base_link,4.77112173001,0.0,0.0,-0.0181038144237,0.00353274714308,0.270471358965
1576563466101658000,566,1576563466101658000,base_link,4.42389525025,0.0,0.0,-0.0199168065225,-0.0018445982246,0.214706549613
1576563466201865000,567,1576563466201865000,base_link,4.58946622845,0.0,0.0,-0.0276981298756,-0.0264648175503,0.17789388208
1576563466302031000,568,1576563466302031000,base_link,4.83404761372,0.0,0.0,-0.0385413858556,-0.0327976834842,0.135683136636
1576563466402245000,569,1576563466402245000,base_link,4.69753236208,0.0,0.0,-0.0251762782568,-0.0179887547386,0.0842504565976
1576563466502459000,570,1576563466502459000,base_link,5.47950897833,0.0,0.0,-0.0174365076232,-0.00467744632367,0.0426374395386
1576563466602643000,571,1576563466602643000,base_link,4.59888919941,0.0,0.0,-0.00973321888454,0.00549182479523,0.000854735745307
1576563466702841000,572,1576563466702841000,base_link,4.48982818651,0.0,0.0,-0.00568904082461,0.00566676462294,-0.035166796358
1576563466803027000,573,1576563466803027000,base_link,5.45690035988,0.0,0.0,0.00417088228991,-0.00217488641682,-0.0761040117938
1576563466903226000,574,1576563466903226000,base_link,5.18374682802,0.0,0.0,0.0140595982557,-0.00297992763551,-0.0856353791753
1576563467003437000,575,1576563467003437000,base_link,5.15663163892,0.0,0.0,0.019543619427,0.00589457869906,-0.060038058786
1576563467103633000,576,1576563467103633000,base_link,5.13356321476,0.0,0.0,0.00415167146984,0.00978016876708,-0.0510898995375
1576563467203798000,577,1576563467203798000,base_link,5.18142695763,0.0,0.0,-0.00638853715252,0.0174613977379,-0.0550149037191
1576563467304035000,578,1576563467304035000,base_link,5.51240403164,0.0,0.0,-0.0163818408285,0.0251920394839,-0.0457734181465
1576563467404198000,579,1576563467404198000,base_link,4.82592857322,0.0,0.0,-0.0020447463462,0.0149725152963,-0.0518772934391
1576563467504421000,580,1576563467504421000,base_link,5.05722130262,0.0,0.0,0.024754385687,-0.000241112880956,-0.0585884000152
1576563467604618000,581,1576563467604618000,base_link,5.79155846582,0.0,0.0,0.0215394109047,-0.00520553220767,-0.0301584974122
1576563467704815000,582,1576563467704815000,base_link,5.37378994148,0.0,0.0,-0.00769234127196,0.00391259340696,-0.0279974906011
1576563467805016000,583,1576563467805016000,base_link,4.67011474156,0.0,0.0,-0.0037358447618,0.00894592228979,-0.0551800945592
1576563467905193000,584,1576563467905193000,base_link,5.24857067315,0.0,0.0,-0.00680303202059,0.00687622204873,-0.0378591986135
1576563468005419000,585,1576563468005419000,base_link,4.9139447322,0.0,0.0,0.0142195364414,-0.00600025370372,-0.0286367851179
1576563468105564000,586,1576563468105564000,base_link,5.06545025366,0.0,0.0,0.0137088651175,-0.00622376930341,-0.0383293053925
1576563468205770000,587,1576563468205770000,base_link,4.89547525912,0.0,0.0,0.0234130935071,-9.05983403579e-05,-0.0329649208506
1576563468305987000,588,1576563468305987000,base_link,5.03841013586,0.0,0.0,0.0064694966385,0.00127789884057,-0.0176770667562
1576563468406169000,589,1576563468406169000,base_link,5.12271602356,0.0,0.0,-0.0154093036834,0.00878415248524,-0.023622160314
1576563468506386000,590,1576563468506386000,base_link,5.26381633298,0.0,0.0,0.00740893223606,-0.00899427417488,-0.0121687370682
1576563468606544000,591,1576563468606544000,base_link,4.82795896811,0.0,0.0,0.00615896142231,0.000566755322544,-0.0074449034065
1576563468706769000,592,1576563468706769000,base_link,5.00998196746,0.0,0.0,0.014601077972,6.85177805959e-05,-0.00502404027811
1576563468806955000,593,1576563468806955000,base_link,4.63666770619,0.0,0.0,-0.000115119257935,0.00173878591088,-0.00166444444955
1576563468907162000,594,1576563468907162000,base_link,4.99468572702,0.0,0.0,-0.0010499797688,0.0043244428364,-0.00512735334437
1576563469007362000,595,1576563469007362000,base_link,4.98907098083,0.0,0.0,-0.00495522146438,-0.00427950936938,0.0279523381744
1576563469107556000,596,1576563469107556000,base_link,4.61327773294,0.0,0.0,0.00325426331569,-4.99949949987e-05,0.0293777148506
1576563469207721000,597,1576563469207721000,base_link,5.40568386212,0.0,0.0,0.0140222092388,-0.00468011125096,0.0257912687287
1576563469307917000,598,1576563469307917000,base_link,5.50160135668,0.0,0.0,0.0331346875335,-0.00982595599083,0.0600629572622
1576563469408127000,599,1576563469408127000,base_link,4.60604975664,0.0,0.0,0.0128385887179,0.00272835892063,0.0781416332532
1576563469508327000,600,1576563469508327000,base_link,4.38745629968,0.0,0.0,0.0139097870295,-0.000777528316799,0.106379091133
1576563469608501000,601,1576563469608501000,base_link,4.95591550188,0.0,0.0,0.0143460909229,-0.0119225382367,0.152457101693
1576563469708744000,602,1576563469708744000,base_link,4.36118906866,0.0,0.0,-0.00368793366947,-0.00942036202546,0.175498827248
1576563469808913000,603,1576563469808913000,base_link,4.40619361995,0.0,0.0,0.0249272830723,-0.0192988135772,0.203404849756
1576563469909092000,604,1576563469909092000,base_link,4.43523266912,0.0,0.0,-0.0118246689091,-0.0394106142338,0.254467214997
1576563470009366000,605,1576563470009366000,base_link,5.66343588519,0.0,0.0,-0.031464345562,-0.0169268294509,0.284450883888
1576563470109504000,606,1576563470109504000,base_link,4.92909971473,0.0,0.0,-0.027199610548,-0.0286546821148,0.320246017926
1576563470209737000,607,1576563470209737000,base_link,5.38737029521,0.0,0.0,0.0168773552525,-0.0250709663324,0.334729586297
1576563470309896000,608,1576563470309896000,base_link,5.13365472108,0.0,0.0,0.00149706936477,-0.00730470975851,0.36143395824
1576563470410106000,609,1576563470410106000,base_link,5.19264255586,0.0,0.0,-0.0266987171272,0.0474326504947,0.441553288764
1576563470510285000,610,1576563470510285000,base_link,4.39980011235,0.0,0.0,-0.0647945505358,0.0121304118622,0.379855608219
1576563470610462000,611,1576563470610462000,base_link,5.85311084266,0.0,0.0,-0.0463980258117,-0.000402696501877,0.443229143169
1576563470710673000,612,1576563470710673000,base_link,6.14950152008,0.0,0.0,-0.00955684944814,-0.0342167692686,0.473970788504
1576563470810878000,613,1576563470810878000,base_link,5.32054304458,0.0,0.0,0.00710192952864,-0.0367648895394,0.482862765356
1576563470911076000,614,1576563470911076000,base_link,5.5919147518,0.0,0.0,-0.00349969973252,-0.0190479431594,0.466773678833
1576563471011272000,615,1576563471011272000,base_link,6.00036428584,0.0,0.0,-0.0246099395315,-0.0181062738687,0.479777495661
1576563471111464000,616,1576563471111464000,base_link,5.87994037406,0.0,0.0,-0.037239742322,-0.0187778483922,0.476679836623
1576563471211666000,617,1576563471211666000,base_link,6.36044630095,0.0,0.0,-0.0420686818334,-0.0144709448481,0.50367012066
1576563471311840000,618,1576563471311840000,base_link,5.9971349853,0.0,0.0,-0.0341751435947,-0.0395577608882,0.509456500917
1576563471412059000,619,1576563471412059000,base_link,6.27516486725,0.0,0.0,-0.0373858792672,-0.0222338112587,0.514098101496
1576563471512253000,620,1576563471512253000,base_link,5.92962720177,0.0,0.0,0.00114247257748,-0.0297186807254,0.50497319152
1576563471612442000,621,1576563471612442000,base_link,6.33004045759,0.0,0.0,-0.00354220832125,-0.0664714609047,0.552720138977
1576563471712641000,622,1576563471712641000,base_link,6.0950327769,0.0,0.0,-0.0413157676317,-0.00302879733882,0.491003492934
